securities

tradedate;secid;correction;crtyield;crtprice
21.05.2021;SU26223RMFS6;0,0025;6,19;100,9509
21.05.2021;SU26224RMFS4;0,0029;6,98;100,1796
21.05.2021;SU26225RMFS1;0,0071;7,23;101,1740
21.05.2021;SU26226RMFS9;0,0000;6,68;106,0722
21.05.2021;SU26227RMFS7;0,0096;6,29;103,3442
21.05.2021;SU26228RMFS5;0,0000;7,03;104,7703
21.05.2021;SU26229RMFS3;-0,0542;6,50;102,8480
21.05.2021;SU26230RMFS1;-0,0381;7,27;105,4515
21.05.2021;SU26232RMFS7;-0,0525;6,78;96,5371
21.05.2021;SU26233RMFS5;-0,0081;7,26;90,8248
21.05.2021;SU26234RMFS3;0,0000;6,51;93,0986
21.05.2021;SU26235RMFS0;0,0247;7,14;92,1350
21.05.2021;SU26236RMFS8;0,0015;6,90;93,9895
24.05.2021;SU25083RMFS5;-0,0202;5,37;100,9038
24.05.2021;SU25084RMFS3;-0,0131;6,08;98,4784
24.05.2021;SU26207RMFS9;-0,0187;6,73;107,1292
24.05.2021;SU26209RMFS5;0,0430;5,71;102,1497
24.05.2021;SU26211RMFS1;0,0235;5,89;101,8530
24.05.2021;SU26212RMFS9;-0,0041;6,87;101,5275
24.05.2021;SU26215RMFS2;-0,0381;6,01;102,1827
24.05.2021;SU26217RMFS8;-0,0252;5,19;100,5182
24.05.2021;SU26218RMFS6;0,0318;7,15;110,6823
24.05.2021;SU26219RMFS4;0,0012;6,70;105,0932
24.05.2021;SU26220RMFS2;0,0000;5,82;102,3957
24.05.2021;SU26221RMFS0;0,0231;7,21;104,8679
24.05.2021;SU26222RMFS8;0,0190;6,37;102,4828
24.05.2021;SU26223RMFS6;0,0099;6,21;100,9388
24.05.2021;SU26224RMFS4;0,0000;7,00;100,1108
24.05.2021;SU26225RMFS1;0,0236;7,25;101,0725
24.05.2021;SU26226RMFS9;0,0000;6,71;106,0089
24.05.2021;SU26227RMFS7;0,0382;6,33;103,2761
24.05.2021;SU26228RMFS5;0,0002;7,05;104,6908
24.05.2021;SU26229RMFS3;-0,0372;6,53;102,7430
24.05.2021;SU26230RMFS1;-0,0283;7,28;105,4146
24.05.2021;SU26232RMFS7;-0,0225;6,83;96,3051
24.05.2021;SU26233RMFS5;-0,0011;7,27;90,8001
24.05.2021;SU26234RMFS3;-0,0138;6,51;93,1298
24.05.2021;SU26235RMFS0;0,0437;7,17;91,9969
24.05.2021;SU26236RMFS8;-0,0034;6,92;93,9294
25.05.2021;SU25083RMFS5;0,0001;5,42;100,8742
25.05.2021;SU25084RMFS3;-0,0030;6,08;98,4769
25.05.2021;SU26207RMFS9;-0,0215;6,73;107,0957
25.05.2021;SU26209RMFS5;0,0503;5,72;102,1462
25.05.2021;SU26211RMFS1;0,0010;5,86;101,8906
25.05.2021;SU26212RMFS9;-0,0005;6,88;101,4707
25.05.2021;SU26215RMFS2;-0,0282;6,01;102,1650
25.05.2021;SU26217RMFS8;-0,0221;5,24;100,4977
25.05.2021;SU26218RMFS6;0,0303;7,17;110,5711
25.05.2021;SU26219RMFS4;0,0000;6,70;105,0865
25.05.2021;SU26220RMFS2;0,0000;5,81;102,3996
25.05.2021;SU26221RMFS0;0,0189;7,23;104,7272
25.05.2021;SU26222RMFS8;0,0242;6,37;102,4969
25.05.2021;SU26223RMFS6;0,0000;6,19;100,9773
25.05.2021;SU26224RMFS4;0,0000;7,01;100,0282
25.05.2021;SU26225RMFS1;-0,0014;7,25;104,6517
25.05.2021;SU26226RMFS9;0,0000;6,71;105,9992
25.05.2021;SU26227RMFS7;0,0546;6,34;103,2840
25.05.2021;SU26228RMFS5;0,0019;7,07;104,5661
25.05.2021;SU26229RMFS3;-0,0459;6,52;102,7314
25.05.2021;SU26230RMFS1;-0,0437;7,29;105,1823
25.05.2021;SU26232RMFS7;-0,0587;6,80;96,3605
25.05.2021;SU26233RMFS5;-0,0164;7,28;90,7177
25.05.2021;SU26234RMFS3;0,0000;6,52;93,0945
25.05.2021;SU26235RMFS0;0,0522;7,20;91,8812
25.05.2021;SU26236RMFS8;0,0000;6,93;96,9271
26.05.2021;SU25083RMFS5;0,0123;5,45;100,8544
26.05.2021;SU25084RMFS3;-0,0026;6,08;98,4814
26.05.2021;SU26207RMFS9;-0,0331;6,70;107,2508
26.05.2021;SU26209RMFS5;0,0468;5,72;102,1177
26.05.2021;SU26211RMFS1;0,0000;5,86;101,8830
26.05.2021;SU26212RMFS9;0,0000;6,86;101,5622
26.05.2021;SU26215RMFS2;0,0000;6,04;102,1249
26.05.2021;SU26217RMFS8;-0,0005;5,29;100,4831
26.05.2021;SU26218RMFS6;0,0518;7,16;110,5403
26.05.2021;SU26219RMFS4;0,0000;6,69;105,1440
26.05.2021;SU26220RMFS2;0,0000;5,82;102,3889
26.05.2021;SU26221RMFS0;0,0260;7,21;104,8607
26.05.2021;SU26222RMFS8;0,0265;6,37;102,4783
26.05.2021;SU26223RMFS6;0,0006;6,19;100,9804
26.05.2021;SU26224RMFS4;0,0000;6,99;100,1617
26.05.2021;SU26225RMFS1;0,0002;7,22;101,2895
26.05.2021;SU26226RMFS9;0,0000;6,69;106,0571
26.05.2021;SU26227RMFS7;0,0167;6,30;103,3457
26.05.2021;SU26228RMFS5;0,0000;7,04;104,7364
26.05.2021;SU26229RMFS3;-0,0323;6,52;102,7732
26.05.2021;SU26230RMFS1;-0,0350;7,26;105,5926
26.05.2021;SU26232RMFS7;-0,0459;6,79;96,4819
26.05.2021;SU26233RMFS5;-0,0109;7,25;90,9413
26.05.2021;SU26234RMFS3;-0,0024;6,51;93,1370
26.05.2021;SU26235RMFS0;0,0446;7,16;91,9949
26.05.2021;SU26236RMFS8;0,0000;6,91;93,9700
27.05.2021;SU25083RMFS5;0,0482;5,63;100,7512
27.05.2021;SU25084RMFS3;-0,0309;6,13;98,3721
27.05.2021;SU26207RMFS9;-0,0364;6,72;107,1528
27.05.2021;SU26209RMFS5;0,0187;5,83;102,0021
27.05.2021;SU26211RMFS1;-0,0273;5,94;101,7580
27.05.2021;SU26212RMFS9;-0,0046;6,87;101,5196
27.05.2021;SU26215RMFS2;-0,0404;6,08;102,0298
27.05.2021;SU26217RMFS8;-0,0103;5,43;100,4454
27.05.2021;SU26218RMFS6;0,0389;7,15;110,6771
27.05.2021;SU26219RMFS4;0,0000;6,71;105,0206
27.05.2021;SU26220RMFS2;-0,0365;5,89;102,2758
27.05.2021;SU26221RMFS0;0,0334;7,21;104,8671
27.05.2021;SU26222RMFS8;0,0023;6,40;102,3791
27.05.2021;SU26223RMFS6;0,0086;6,27;100,7875
27.05.2021;SU26224RMFS4;0,0075;7,00;100,1049
27.05.2021;SU26225RMFS1;0,0168;7,23;101,2232
27.05.2021;SU26226RMFS9;-0,0097;6,71;105,9782
27.05.2021;SU26227RMFS7;0,0506;6,39;103,0760
27.05.2021;SU26228RMFS5;0,0000;7,04;104,7460
27.05.2021;SU26229RMFS3;-0,0399;6,55;102,6565
27.05.2021;SU26230RMFS1;-0,0393;7,25;105,6887
27.05.2021;SU26232RMFS7;-0,0411;6,81;96,3896
27.05.2021;SU26233RMFS5;-0,0032;7,25;90,9500
27.05.2021;SU26234RMFS3;-0,0221;6,53;93,0682
27.05.2021;SU26235RMFS0;0,0509;7,16;92,0017
27.05.2021;SU26236RMFS8;-0,0005;6,92;93,9306
28.05.2021;SU25083RMFS5;0,0605;5,73;100,6582
28.05.2021;SU25084RMFS3;-0,0374;6,13;98,3440
28.05.2021;SU26207RMFS9;-0,0337;6,72;107,1073
28.05.2021;SU26209RMFS5;0,0059;5,90;101,8783
28.05.2021;SU26211RMFS1;-0,0212;5,99;101,6410
28.05.2021;SU26212RMFS9;-0,0061;6,87;101,4802
28.05.2021;SU26215RMFS2;0,0000;6,14;101,8824
28.05.2021;SU26217RMFS8;-0,0437;5,44;100,3947
28.05.2021;SU26218RMFS6;0,0337;7,15;110,6257
28.05.2021;SU26219RMFS4;0,0008;6,71;104,9967
28.05.2021;SU26220RMFS2;0,0052;5,99;102,0957
28.05.2021;SU26221RMFS0;0,0357;7,22;104,7482
28.05.2021;SU26222RMFS8;0,0211;6,41;102,3155
28.05.2021;SU26223RMFS6;0,0111;6,27;100,7512
28.05.2021;SU26224RMFS4;0,0000;7,00;100,0868
28.05.2021;SU26225RMFS1;0,0180;7,24;101,1047
28.05.2021;SU26226RMFS9;0,0000;6,72;105,9110
28.05.2021;SU26227RMFS7;0,0581;6,39;103,0355
28.05.2021;SU26228RMFS5;0,0038;7,05;104,6486
28.05.2021;SU26229RMFS3;-0,0207;6,56;102,5861
28.05.2021;SU26230RMFS1;-0,0311;7,27;105,4557
28.05.2021;SU26232RMFS7;-0,0416;6,81;96,3574
28.05.2021;SU26233RMFS5;-0,0032;7,26;90,8377
28.05.2021;SU26234RMFS3;0,0000;6,54;93,0201
28.05.2021;SU26235RMFS0;0,0458;7,16;91,9683
28.05.2021;SU26236RMFS8;0,0061;6,93;93,8540
31.05.2021;SU25083RMFS5;0,0561;5,73;100,6870
31.05.2021;SU25084RMFS3;-0,0244;6,18;98,2798
31.05.2021;SU26207RMFS9;-0,0107;6,77;106,9271
31.05.2021;SU26209RMFS5;0,0090;5,91;101,8975
31.05.2021;SU26211RMFS1;-0,0003;6,03;101,6069
31.05.2021;SU26212RMFS9;0,0000;6,89;101,3988
31.05.2021;SU26215RMFS2;-0,0193;6,15;101,8881
31.05.2021;SU26217RMFS8;-0,0241;5,48;100,4116
31.05.2021;SU26218RMFS6;0,0511;7,17;110,4661
31.05.2021;SU26219RMFS4;-0,0055;6,73;104,9480
31.05.2021;SU26220RMFS2;0,0000;6,00;102,1088
31.05.2021;SU26221RMFS0;0,0371;7,22;104,7213
31.05.2021;SU26222RMFS8;0,0037;6,43;102,2894
31.05.2021;SU26223RMFS6;-0,0056;6,29;100,7351
31.05.2021;SU26224RMFS4;-0,0001;7,01;100,0526
31.05.2021;SU26225RMFS1;0,0115;7,24;101,1475
31.05.2021;SU26226RMFS9;0,0000;6,74;105,8352
31.05.2021;SU26227RMFS7;0,0317;6,40;103,0377
31.05.2021;SU26228RMFS5;0,0097;7,07;104,5771
31.05.2021;SU26229RMFS3;0,0000;6,61;102,4217
31.05.2021;SU26230RMFS1;-0,0354;7,27;105,5025
31.05.2021;SU26232RMFS7;-0,0144;6,86;96,1755
31.05.2021;SU26233RMFS5;0,0000;7,27;90,8127
31.05.2021;SU26234RMFS3;-0,0063;6,57;92,9625
31.05.2021;SU26235RMFS0;0,0455;7,17;91,9513
31.05.2021;SU26236RMFS8;0,0000;6,94;93,8440
01.06.2021;SU25083RMFS5;0,0848;5,88;100,6064
01.06.2021;SU25084RMFS3;-0,0423;6,19;98,2730
01.06.2021;SU26207RMFS9;-0,0132;6,78;106,8642
01.06.2021;SU26209RMFS5;-0,0228;5,95;101,8441
01.06.2021;SU26211RMFS1;0,0000;6,08;101,5355
01.06.2021;SU26212RMFS9;-0,0010;6,91;101,3238
01.06.2021;SU26215RMFS2;-0,0581;6,14;101,9129
01.06.2021;SU26217RMFS8;-0,0241;5,62;100,3762
01.06.2021;SU26218RMFS6;0,0509;7,18;110,3731
01.06.2021;SU26219RMFS4;0,0104;6,76;104,8109
01.06.2021;SU26220RMFS2;0,0000;6,05;102,0320
01.06.2021;SU26221RMFS0;0,0284;7,23;104,6964
01.06.2021;SU26222RMFS8;0,0101;6,45;102,2222
01.06.2021;SU26223RMFS6;0,0000;6,31;100,6767
01.06.2021;SU26224RMFS4;-0,0028;7,02;103,4244
01.06.2021;SU26225RMFS1;0,0032;7,24;101,1222
01.06.2021;SU26226RMFS9;0,0000;6,76;105,7654
01.06.2021;SU26227RMFS7;0,0282;6,42;102,9991
01.06.2021;SU26228RMFS5;0,0001;7,07;104,5493
01.06.2021;SU26229RMFS3;0,0000;6,63;102,3672
01.06.2021;SU26230RMFS1;-0,0444;7,28;105,4739
01.06.2021;SU26232RMFS7;-0,0079;6,88;96,0708
01.06.2021;SU26233RMFS5;-0,0077;7,27;90,7865
01.06.2021;SU26234RMFS3;0,0287;6,62;92,8057
01.06.2021;SU26235RMFS0;0,0724;7,21;91,7006
01.06.2021;SU26236RMFS8;0,0000;6,95;93,7689
02.06.2021;SU25083RMFS5;0,1003;5,88;100,6094
02.06.2021;SU25084RMFS3;-0,0481;6,20;98,2342
02.06.2021;SU26207RMFS9;-0,0010;6,82;106,6892
02.06.2021;SU26209RMFS5;0,0000;5,98;101,8162
02.06.2021;SU26211RMFS1;0,0000;6,09;101,5198
02.06.2021;SU26212RMFS9;-0,0282;6,90;101,3543
02.06.2021;SU26215RMFS2;-0,0133;6,20;101,7812
02.06.2021;SU26217RMFS8;-0,0538;5,56;100,3835
02.06.2021;SU26218RMFS6;0,0273;7,17;110,5085
02.06.2021;SU26219RMFS4;0,0042;6,78;104,7242
02.06.2021;SU26220RMFS2;0,0000;6,06;102,0194
02.06.2021;SU26221RMFS0;0,0352;7,24;104,6300
02.06.2021;SU26222RMFS8;0,0389;6,51;102,0561
02.06.2021;SU26223RMFS6;-0,0286;6,31;100,6764
02.06.2021;SU26224RMFS4;0,0000;7,04;99,8862
02.06.2021;SU26225RMFS1;0,0087;7,25;101,0550
02.06.2021;SU26226RMFS9;0,0000;6,78;105,6447
02.06.2021;SU26227RMFS7;0,0307;6,45;102,9167
02.06.2021;SU26228RMFS5;0,0000;7,08;104,4740
02.06.2021;SU26229RMFS3;0,0000;6,66;102,2482
02.06.2021;SU26230RMFS1;-0,0503;7,27;105,4837
02.06.2021;SU26232RMFS7;-0,0699;6,84;96,2428
02.06.2021;SU26233RMFS5;-0,0217;7,26;90,8663
02.06.2021;SU26234RMFS3;0,0384;6,66;92,6848
02.06.2021;SU26235RMFS0;0,0411;7,19;91,8771
02.06.2021;SU26236RMFS8;-0,0016;6,97;93,6895
03.06.2021;SU25083RMFS5;0,0916;5,90;100,5964
03.06.2021;SU25084RMFS3;-0,0650;6,23;98,1707
03.06.2021;SU26207RMFS9;-0,0017;6,84;106,5854
03.06.2021;SU26209RMFS5;-0,0531;5,96;101,8235
03.06.2021;SU26211RMFS1;0,0000;6,13;101,4475
03.06.2021;SU26212RMFS9;-0,0047;6,94;101,1554
03.06.2021;SU26215RMFS2;-0,0807;6,18;101,8055
03.06.2021;SU26217RMFS8;-0,0652;5,58;100,3735
03.06.2021;SU26218RMFS6;0,0623;7,21;110,2237
03.06.2021;SU26219RMFS4;0,0200;6,82;104,5493
03.06.2021;SU26220RMFS2;-0,0059;6,10;101,9622
03.06.2021;SU26221RMFS0;0,0523;7,26;104,4743
03.06.2021;SU26222RMFS8;0,0210;6,53;101,9884
03.06.2021;SU26223RMFS6;-0,0023;6,38;100,5116
03.06.2021;SU26224RMFS4;0,0000;7,05;99,8233
03.06.2021;SU26225RMFS1;0,0063;7,25;101,0401
03.06.2021;SU26226RMFS9;0,0042;6,81;105,5186
03.06.2021;SU26227RMFS7;0,0009;6,46;102,8767
03.06.2021;SU26228RMFS5;0,0001;7,09;104,4194
03.06.2021;SU26229RMFS3;-0,0003;6,69;102,1371
03.06.2021;SU26230RMFS1;-0,0340;7,29;105,2869
03.06.2021;SU26232RMFS7;-0,0474;6,88;96,0575
03.06.2021;SU26233RMFS5;-0,0137;7,27;90,7833
03.06.2021;SU26234RMFS3;0,0568;6,71;92,5277
03.06.2021;SU26235RMFS0;0,0565;7,21;91,7523
03.06.2021;SU26236RMFS8;0,0000;6,98;93,6095
04.06.2021;SU25083RMFS5;0,0481;5,91;100,5479
04.06.2021;SU25084RMFS3;-0,0312;6,33;97,9434
04.06.2021;SU26207RMFS9;-0,0062;6,88;106,3453
04.06.2021;SU26209RMFS5;-0,0243;6,03;101,7053
04.06.2021;SU26211RMFS1;0,0001;6,19;101,3209
04.06.2021;SU26212RMFS9;-0,0342;6,95;101,0464
04.06.2021;SU26215RMFS2;-0,0263;6,30;101,5363
04.06.2021;SU26217RMFS8;-0,0191;5,71;100,3026
04.06.2021;SU26218RMFS6;0,0598;7,24;109,9493
04.06.2021;SU26219RMFS4;0,0131;6,86;104,3244
04.06.2021;SU26220RMFS2;0,0000;6,16;101,8367
04.06.2021;SU26221RMFS0;0,0436;7,28;104,2655
04.06.2021;SU26222RMFS8;0,0005;6,57;101,8202
04.06.2021;SU26223RMFS6;-0,0179;6,43;100,3490
04.06.2021;SU26224RMFS4;-0,0030;7,08;99,5877
04.06.2021;SU26225RMFS1;0,0000;7,27;100,8461
04.06.2021;SU26226RMFS9;0,0000;6,85;105,2841
04.06.2021;SU26227RMFS7;0,0069;6,53;102,6420
04.06.2021;SU26228RMFS5;0,0000;7,13;104,1523
04.06.2021;SU26229RMFS3;0,0000;6,74;101,8970
04.06.2021;SU26230RMFS1;-0,0391;7,30;105,1376
04.06.2021;SU26232RMFS7;-0,0277;6,94;95,7435
04.06.2021;SU26233RMFS5;-0,0251;7,28;90,6613
04.06.2021;SU26234RMFS3;0,0108;6,72;92,4575
04.06.2021;SU26235RMFS0;0,0340;7,22;91,6421
04.06.2021;SU26236RMFS8;-0,0228;7,00;93,4892
07.06.2021;SU25083RMFS5;0,1407;6,02;100,5280
07.06.2021;SU25084RMFS3;-0,0990;6,32;97,9898
07.06.2021;SU26207RMFS9;-0,0119;6,91;106,2438
07.06.2021;SU26209RMFS5;-0,0333;6,08;101,6837
07.06.2021;SU26211RMFS1;0,0000;6,25;101,2616
07.06.2021;SU26212RMFS9;-0,0139;7,00;100,8432
07.06.2021;SU26215RMFS2;-0,0247;6,36;101,4539
07.06.2021;SU26217RMFS8;-0,0981;5,60;100,3484
07.06.2021;SU26218RMFS6;0,0638;7,26;109,8529
07.06.2021;SU26219RMFS4;0,0023;6,89;104,2407
07.06.2021;SU26220RMFS2;-0,0009;6,22;101,7832
07.06.2021;SU26221RMFS0;0,0415;7,29;104,2362
07.06.2021;SU26222RMFS8;0,0000;6,62;101,7075
07.06.2021;SU26223RMFS6;-0,0633;6,44;100,3533
07.06.2021;SU26224RMFS4;0,0000;7,11;99,4810
07.06.2021;SU26225RMFS1;0,0111;7,29;100,7283
07.06.2021;SU26226RMFS9;0,0102;6,90;105,1138
07.06.2021;SU26227RMFS7;-0,0158;6,56;102,5924
07.06.2021;SU26228RMFS5;0,0001;7,15;104,0626
07.06.2021;SU26229RMFS3;0,0135;6,80;101,7270
07.06.2021;SU26230RMFS1;-0,0237;7,32;105,0079
07.06.2021;SU26232RMFS7;-0,0387;6,96;95,6830
07.06.2021;SU26233RMFS5;0,0000;7,31;90,4656
07.06.2021;SU26234RMFS3;0,0000;6,75;92,3826
07.06.2021;SU26235RMFS0;0,0482;7,25;91,5039
07.06.2021;SU26236RMFS8;-0,0201;7,03;93,3787
08.06.2021;SU25083RMFS5;0,0886;5,98;100,5430
08.06.2021;SU25084RMFS3;-0,0535;6,40;97,8385
08.06.2021;SU26207RMFS9;0,0000;6,99;105,8537
08.06.2021;SU26209RMFS5;0,0000;6,14;101,6243
08.06.2021;SU26211RMFS1;0,0000;6,28;101,2225
08.06.2021;SU26212RMFS9;-0,0199;7,07;100,4864
08.06.2021;SU26215RMFS2;-0,0466;6,37;101,4296
08.06.2021;SU26217RMFS8;-0,0659;5,63;100,3378
08.06.2021;SU26218RMFS6;0,0413;7,31;109,4651
08.06.2021;SU26219RMFS4;0,0339;6,99;103,8106
08.06.2021;SU26220RMFS2;0,0000;6,24;105,4361
08.06.2021;SU26221RMFS0;0,0213;7,34;103,8284
08.06.2021;SU26222RMFS8;0,0000;6,68;101,5515
08.06.2021;SU26223RMFS6;-0,0168;6,53;100,1539
08.06.2021;SU26224RMFS4;0,0000;7,18;99,0402
08.06.2021;SU26225RMFS1;0,0126;7,36;100,1609
08.06.2021;SU26226RMFS9;0,0002;6,96;104,8363
08.06.2021;SU26227RMFS7;0,0150;6,64;102,3827
08.06.2021;SU26228RMFS5;0,0000;7,22;103,5810
08.06.2021;SU26229RMFS3;0,0000;6,85;101,5282
08.06.2021;SU26230RMFS1;-0,0158;7,39;104,3198
08.06.2021;SU26232RMFS7;-0,0347;7,04;95,3081
08.06.2021;SU26233RMFS5;0,0018;7,38;89,9271
08.06.2021;SU26234RMFS3;0,0000;6,82;92,1789
08.06.2021;SU26235RMFS0;0,0744;7,35;90,8892
08.06.2021;SU26236RMFS8;-0,0270;7,10;93,0268
09.06.2021;SU25083RMFS5;0,0681;5,98;100,5385
09.06.2021;SU25084RMFS3;-0,0246;6,45;97,7475
09.06.2021;SU26207RMFS9;0,0000;6,99;105,8547
09.06.2021;SU26209RMFS5;0,0329;6,18;101,5788
09.06.2021;SU26211RMFS1;0,0000;6,30;101,1925
09.06.2021;SU26212RMFS9;-0,0155;7,07;100,4839
09.06.2021;SU26215RMFS2;-0,0188;6,42;101,3372
09.06.2021;SU26217RMFS8;-0,0544;5,68;100,3237
09.06.2021;SU26218RMFS6;0,0448;7,31;109,4588
09.06.2021;SU26219RMFS4;0,0228;6,98;103,8432
09.06.2021;SU26220RMFS2;-0,0398;6,22;101,7488
09.06.2021;SU26221RMFS0;0,0126;7,33;103,8898
09.06.2021;SU26222RMFS8;0,0000;6,69;101,5082
09.06.2021;SU26223RMFS6;-0,0543;6,51;100,1894
09.06.2021;SU26224RMFS4;0,0000;7,18;99,0723
09.06.2021;SU26225RMFS1;0,0000;7,35;100,2452
09.06.2021;SU26226RMFS9;0,0178;6,98;104,7608
09.06.2021;SU26227RMFS7;0,0000;6,64;102,3692
09.06.2021;SU26228RMFS5;0,0051;7,22;103,5792
09.06.2021;SU26229RMFS3;0,0212;6,88;101,4318
09.06.2021;SU26230RMFS1;-0,0641;7,35;104,6551
09.06.2021;SU26232RMFS7;-0,0306;7,04;95,3073
09.06.2021;SU26233RMFS5;-0,0119;7,37;89,9979
09.06.2021;SU26234RMFS3;0,0037;6,83;92,1447
09.06.2021;SU26235RMFS0;0,0389;7,31;91,1147
09.06.2021;SU26236RMFS8;-0,0315;7,09;93,0728
10.06.2021;SU25083RMFS5;0,0630;5,98;100,5356
10.06.2021;SU25084RMFS3;-0,0379;6,46;97,7200
10.06.2021;SU26207RMFS9;0,0000;6,96;106,0177
10.06.2021;SU26209RMFS5;0,0128;6,19;101,5607
10.06.2021;SU26211RMFS1;0,0000;6,33;101,1401
10.06.2021;SU26212RMFS9;-0,0305;7,01;100,7788
10.06.2021;SU26215RMFS2;0,0000;6,46;101,2466
10.06.2021;SU26217RMFS8;-0,0469;5,67;100,3202
10.06.2021;SU26218RMFS6;0,0398;7,24;109,9673
10.06.2021;SU26219RMFS4;0,0348;6,96;103,9306
10.06.2021;SU26220RMFS2;-0,0240;6,27;101,6986
10.06.2021;SU26221RMFS0;0,0346;7,28;104,2950
10.06.2021;SU26222RMFS8;0,0000;6,69;101,5156
10.06.2021;SU26223RMFS6;-0,0175;6,56;100,0727
10.06.2021;SU26224RMFS4;-0,0018;7,12;99,3917
10.06.2021;SU26225RMFS1;0,0286;7,30;100,6477
10.06.2021;SU26226RMFS9;0,0000;6,93;104,9720
10.06.2021;SU26227RMFS7;0,0000;6,64;102,3587
10.06.2021;SU26228RMFS5;0,0000;7,16;103,9897
10.06.2021;SU26229RMFS3;0,0000;6,84;101,5831
10.06.2021;SU26230RMFS1;-0,0149;7,31;105,1006
10.06.2021;SU26232RMFS7;-0,0172;7,01;95,4556
10.06.2021;SU26233RMFS5;0,0100;7,31;90,4899
10.06.2021;SU26234RMFS3;0,0000;6,81;92,2208
10.06.2021;SU26235RMFS0;0,0442;7,25;91,4976
10.06.2021;SU26236RMFS8;-0,0428;7,03;93,3680
11.06.2021;SU25083RMFS5;-0,0007;5,92;100,5192
11.06.2021;SU25084RMFS3;0,0000;6,44;97,7358
11.06.2021;SU26207RMFS9;0,0000;6,90;106,2601
11.06.2021;SU26209RMFS5;0,0234;6,16;101,5488
11.06.2021;SU26211RMFS1;0,0277;6,31;101,1369
11.06.2021;SU26212RMFS9;-0,0043;6,97;100,9532
11.06.2021;SU26215RMFS2;0,0000;6,41;101,3122
11.06.2021;SU26217RMFS8;-0,0042;5,77;100,2570
11.06.2021;SU26218RMFS6;0,0247;7,17;110,4524
11.06.2021;SU26219RMFS4;0,0000;6,86;104,2903
11.06.2021;SU26220RMFS2;-0,0014;6,24;101,6989
11.06.2021;SU26221RMFS0;0,0271;7,21;104,7451
11.06.2021;SU26222RMFS8;0,0000;6,63;101,6326
11.06.2021;SU26223RMFS6;-0,0339;6,49;100,2116
11.06.2021;SU26224RMFS4;-0,0142;7,04;99,7996
11.06.2021;SU26225RMFS1;0,0049;7,22;101,2429
11.06.2021;SU26226RMFS9;0,0000;6,87;105,1955
11.06.2021;SU26227RMFS7;0,0249;6,62;102,3953
11.06.2021;SU26228RMFS5;0,0000;7,09;104,3452
11.06.2021;SU26229RMFS3;0,0000;6,78;101,7555
11.06.2021;SU26230RMFS1;-0,0185;7,26;105,6266
11.06.2021;SU26232RMFS7;-0,0017;6,96;95,6678
11.06.2021;SU26233RMFS5;-0,0033;7,24;90,9994
11.06.2021;SU26234RMFS3;0,0323;6,78;92,2790
11.06.2021;SU26235RMFS0;0,0128;7,16;92,0303
11.06.2021;SU26236RMFS8;-0,0140;6,99;93,5443
14.06.2021;SU25083RMFS5;0,0331;5,98;100,5282
14.06.2021;SU25084RMFS3;-0,0052;6,44;97,7723
14.06.2021;SU26207RMFS9;0,0000;6,88;106,3556
14.06.2021;SU26209RMFS5;-0,0091;6,15;101,5802
14.06.2021;SU26211RMFS1;0,0000;6,29;101,1944
14.06.2021;SU26212RMFS9;-0,0335;6,93;101,1262
14.06.2021;SU26215RMFS2;0,0000;6,41;101,3408
14.06.2021;SU26217RMFS8;-0,0184;5,77;100,2821
14.06.2021;SU26218RMFS6;0,0263;7,17;110,5488
14.06.2021;SU26219RMFS4;0,0000;6,85;104,3758
14.06.2021;SU26220RMFS2;0,0000;6,26;101,7063
14.06.2021;SU26221RMFS0;0,0234;7,22;104,8291
14.06.2021;SU26222RMFS8;0,0000;6,63;101,6697
14.06.2021;SU26223RMFS6;-0,0237;6,50;100,1920
14.06.2021;SU26224RMFS4;-0,0006;7,05;99,8039
14.06.2021;SU26225RMFS1;0,0128;7,24;101,1658
14.06.2021;SU26226RMFS9;0,0030;6,86;105,2749
14.06.2021;SU26227RMFS7;0,0098;6,60;102,4828
14.06.2021;SU26228RMFS5;0,0000;7,09;104,4056
14.06.2021;SU26229RMFS3;0,0375;6,81;101,7399
14.06.2021;SU26230RMFS1;-0,0326;7,26;105,4655
14.06.2021;SU26232RMFS7;-0,0095;6,94;95,7862
14.06.2021;SU26233RMFS5;-0,0007;7,26;90,8893
14.06.2021;SU26234RMFS3;0,0037;6,75;92,4314
14.06.2021;SU26235RMFS0;0,0130;7,16;92,0945
14.06.2021;SU26236RMFS8;0,0000;7,00;93,5739
15.06.2021;SU25083RMFS5;-0,0203;6,01;103,9938
15.06.2021;SU25084RMFS3;-0,0404;6,49;97,6706
15.06.2021;SU26207RMFS9;0,0078;6,97;105,9530
15.06.2021;SU26209RMFS5;0,0204;6,25;101,4817
15.06.2021;SU26211RMFS1;0,0307;6,40;101,0309
15.06.2021;SU26212RMFS9;-0,0087;7,03;100,6891
15.06.2021;SU26215RMFS2;0,0024;6,50;101,1681
15.06.2021;SU26217RMFS8;-0,0050;5,89;100,2590
15.06.2021;SU26218RMFS6;0,0187;7,22;110,0920
15.06.2021;SU26219RMFS4;0,0079;6,94;103,9978
15.06.2021;SU26220RMFS2;0,0000;6,34;101,5967
15.06.2021;SU26221RMFS0;0,0105;7,26;104,4298
15.06.2021;SU26222RMFS8;0,0000;6,71;101,4332
15.06.2021;SU26223RMFS6;0,0123;6,62;99,9371
15.06.2021;SU26224RMFS4;-0,0387;7,08;99,6027
15.06.2021;SU26225RMFS1;0,0000;7,28;100,8090
